Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Excitantes",5294539,"CO212","Gel Chines Excitante",30,"Gel Chinês 8 gramas bisnaga - Gel Excitante

Categoria: Gel excitante
Provoca sensações de prazer
Indicação de Uso: Corpo todo e areas intimas","GÉIS DO MUNDO - Chinês - Ref: CO212


A nova linha de cosméticos íntimos Géis do Mundo inspirada nas diversas culturas do planeta eleva a fantasia em massagens sensuais.

São bisnagas de 8g, com requinte gráfico nas embalagens temáticas, muito práticas para carregar na bolsa.Géis Umectantes

Os Géis Umectantes da Sexy Hot promovem um contato mais delizante pele com pele.

Embalagem: Bisnaga Plástica + Caixa Personalizada

Medidas: 8g (gramas)

Indicação: Desenvolvido para auxiliar mulheres e homens em seus momentos de relaxamento e descontração, alivia a sensação de toque no local aplicado.

Modo de Uso: Colocar a quantidade desejada na ponta dos dedos, e aplicar no local, massageando delicadamente.

Validade 36 meses após data de fabricação.","https://sexoparaleigos.wordpress.com/2016/12/10/como-escolher-o-melhor-lubrificante-intimo/",True,3,0,True,0,4.65,9.77,0,0,0,,,False,False,"CO212.jpg","CO212.jpg","CO212.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"d61sIa3-hbE","","Gel Chines Excitante","https---www-intimici-com-br-prod-idloja-31045-idproduto-5294539","","Gel Chinês 8 gramas bisnaga - Gel Excitante",""
"A","Excitantes",5294561,"HC495","Gel Deslizante Sete Sensações",30,"Gel Deslizante Sete Sensações - 25gr

Categoria: Gel lubrificante e estimulante
Provoca distintas sensações de prazer
Indicação de Uso: Sexo anal.","Sete Sensações - Gel Deslizante


Um produto fantástico com sete atribudos que traz uma experiência única para o sexo anal, tendo em sua formulação componentes que são capazes de inibir a dor sem retirar o prazer.

Características do Produto:
*Tonifica
*Hidrata
*Cicatriza
*Dilata
*Tira o desconforto Anal
*Lubrifica
-Estimula


Desenvolvido com ingredientes naturais, tem ação bactericida e germicida, proporciona segurança, confiança e mais satisfação.

Modo de Uso:
Aplique no local e massageie suavemente.

Conteúdo: 25g","https://sexoparaleigos.wordpress.com/2016/12/10/como-escolher-o-melhor-lubrificante-intimo/",True,3,0,True,0,13.44,28.22,0,0,0,,,False,True,"HC495.jpg","HC495.jpg","HC495.jpg","","","","","","","",0,,1090,"",,0,0,,"","gel, deslizante, lubrificante, estimulante, Sete Sensações.",0,0,,True,False,0,0,0,"","","Gel Deslizante Sete Sensações","gel-deslizante-sete-sensacoes","","Gel Deslizante Sete Sensações - 25gr

Categoria: Gel lubrificante e estimulante
Provoca distintas sensações de prazer
Indicação de Uso: Sexo anal.",""
"A","Excitantes",5605302,"PB082","Gel Eletrizante Laranja Power - 15g",50,"Gel Eletrizante Laranja Power - 15g

Fabricante: Pepper Blend","O Laranja Power da Pepper Blend  é um delicioso gel eletrizante com sabor de laranja que aquece. 

Passe na região íntima para maior excitação, use para o sexo oral e torne o momento muito mais saboroso, sua boca vai ficar vibrante e com muita vontade de “chupar outra fruta"". 

Desfrute das delícias afrodisíacas dessa fruta refrescante e saborosa e torne o sexo ainda mais prazeroso.

Sugestões de Uso:
- Ideal para sexo oral;
- Aplique no clitóris e glande para mais excitação.

Informações do Produto:
Contém: 15g.","",False,3,0,True,0,7.84,14.5,0,0,0,,,False,False,"PB082.jpg","PB082.jpg","PB082.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"","","Gel Eletrizante Laranja Power - 15g","gel-eletrizante-laranja-power---15g","","Gel Eletrizante Laranja Power - 15g

Fabricante: Pepper Blend",""
"A","Excitantes",5294540,"CO213","Gel Indiano Sensibilizante",50,"Gel Indiano  8 gramas bisnaga - Gel Sensibilizante","GÉIS DO MUNDO - Indiano - Ref: CO213


A nova linha de cosméticos íntimos Géis do Mundo inspirada nas diversas culturas do planeta eleva a fantasia em massagens sensuais.

São bisnagas de 8g, com requinte gráfico nas embalagens temáticas, muito práticas para carregar na bolsa.Géis Umectantes

Os Géis Umectantes da Sexy Hot promovem um contato mais delizante pele com pele.

Embalagem: Bisnaga Plástica + Caixa Personalizada

Medidas: 8g (gramas)

Indicação: Desenvolvido para auxiliar mulheres e homens em seus momentos de relaxamento e descontração, alivia a sensação de toque no local aplicado.

Modo de Uso: Colocar a quantidade desejada na ponta dos dedos, e aplicar no local, massageando delicadamente.

Validade 36 meses após data de fabricação.","",False,3,0,True,0,4.98,15,0,0,0,,,False,False,"CO213.jpg","CO213.jpg","CO213.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"d61sIa3-hbE","","Gel Indiano Sensibilizante","gel-indiano-sensibilizante","","Gel Indiano  8 gramas bisnaga - Gel Sensibilizante",""
"A","Excitantes",5294544,"CO244","Gel Spice Confort",50,"Gel Spice Confort - 15g","Gel Spice Confort - 15g - CO244 - Gel Para Massagem Corporal

Spice é a nova linha de géis funcionais Eva Cosméticos para experiências sensuais diferenciadas. As práticas bisnagas foram desenvolvidas para facilitar a aplicação. Modernas e discretas podem ser levadas na bolsa para apimentar encontros casuais.

Modo de Usar: Coloque a quantidade desejada na ponta dos dedos e aplique no local desejado, massageando delicadamente.

Composição: Aqua (Water), glycerin,Glyceril Acrylate/ Acrylic Acid Copolimer (and propylene glycol, disodium EDTA, diazolidinyl urea (and) iodopropynyl butylcarbamate

Precauções: Embalagem não reutilizável. Manter em lugar fresco ao abrigo do calor e da luz intensa. Manter fora do alcance das crianças. Em caso de contato com os olhos, lavar com água em abundância. Havendo irritação, suspender o uso e procurar um médico. Uso externo","",False,3,0,True,0,5.28,11.1,0,0,0,,,False,False,"CO244.jpg","CO244.jpg","CO244.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"xl8mfjY9Bqc","","Gel Spice Confort","gel-spice-confort","","Gel Spice Confort - 15g",""
"A","Excitantes",5294545,"CO245","Gel Spice Exciting",30,"Gel Spice Exciting - 15g

Categoria: Gel excitante para massagem corporal
Provoca sensações de prazer
Indicação de Uso: Corpo todo e areas intimas","Gel Spice Exciting - 15g - CO245 - Gel Para Massagem Corporal

Spice é a nova linha de géis funcionais Eva Cosméticos para experiências sensuais diferenciadas. As práticas bisnagas foram desenvolvidas para facilitar a aplicação. Modernas e discretas podem ser levadas na bolsa para apimentar encontros casuais.

Modo de Usar: Coloque a quantidade desejada na ponta dos dedos e aplique no local desejado, massageando delicadamente.

Composição: Aqua(Water), Alcohol, carbomer, triethanolamine, glycerin, propylene glycol(and) diazolidinyl urea (and) iodopropynyl butylcarbamate, colorant CI 19140

Precauções: Embalagem não reutilizável. Manter em lugar fresco ao abrigo do calor e da luz intensa. Manter fora do alcance das crianças. Em caso de contato com os olhos, lavar com água em abundância. Havendo irritação, suspender o uso e procurar um médico. Uso externo","https://sexoparaleigos.wordpress.com/2016/12/10/como-escolher-o-melhor-lubrificante-intimo/",True,3,0,True,0,4.93,10.35,0,0,0,,,False,False,"CO245.jpg","CO245.jpg","CO245.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"xl8mfjY9Bqc","","Gel Spice Exciting","https---www-intimici-com-br-prod-idloja-31045-idproduto-5294545","","Gel Spice Exciting - 15g",""
"A","Excitantes",5294543,"CO243","Gel Spice Extra Time",30,"Gel Spice Extra Time - 15g

Categoria: Gel excitante para massagem corporal
Provoca sensações de prazer mais prolongadas
Indicação de Uso: Corpo todo e areas intimas","Gel Spice Extra Time - 15g - CO243 - Gel Para Massagem Corporal

Spice é a nova linha de géis funcionais Eva Cosméticos para experiências sensuais diferenciadas. As práticas bisnagas foram desenvolvidas para facilitar a aplicação. Modernas e discretas podem ser levadas na bolsa para apimentar encontros casuais.

Modo de Usar: Coloque a quantidade desejada na ponta dos dedos e aplique no local desejado, massageando delicadamente.

Composição: Aqua (Water), Alcohol,carbomer, triethanolamine, benzocaine, parfum, propylene glycol(and) diazolidinyl urea (and) iodopropynyl butylcarbamate, colorant CI 42090, CI 19140

Precauções: Embalagem não reutilizável. Manter em lugar fresco ao abrigo do calor e da luz intensa. Manter fora do alcance das crianças. Em caso de contato com os olhos, lavar com água em abundância. Havendo irritação, suspender o uso e procurar um médico. Uso externo","https://sexoparaleigos.wordpress.com/2016/12/10/como-escolher-o-melhor-lubrificante-intimo/",True,2,0,True,0,4.93,10.35,0,0,0,,,False,False,"CO243.jpg","CO243.jpg","CO243.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"xl8mfjY9Bqc","","Gel Tailandês Excitante","https---www-intimici-com-br-prod-idloja-31045-idproduto-5294543","","Gel Spice Extra Time - 15g",""
"A","Excitantes",5294542,"CO215","Gel Tailandês Adstringente",50,"Gel Tailandês  8 gramas bisnaga - Gel Adstringente","GÉIS DO MUNDO - Tailandês - Ref: CO215


A nova linha de cosméticos íntimos Géis do Mundo inspirada nas diversas culturas do planeta eleva a fantasia em massagens sensuais.

São bisnagas de 8g, com requinte gráfico nas embalagens temáticas, muito práticas para carregar na bolsa.Géis Umectantes

Os Géis Umectantes da Sexy Hot promovem um contato mais delizante pele com pele.

Embalagem: Bisnaga Plástica + Caixa Personalizada

Medidas: 8g (gramas)

Indicação: Desenvolvido para auxiliar mulheres e homens em seus momentos de relaxamento e descontração, alivia a sensação de toque no local aplicado.

Modo de Uso: Colocar a quantidade desejada na ponta dos dedos, e aplicar no local, massageando delicadamente.

Validade 36 meses após data de fabricação.","",False,3,0,True,0,4.98,15,0,0,0,,,False,False,"CO215.jpg","CO215.jpg","CO215.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"d61sIa3-hbE","","Gel Tailandês Adstringente","gel-tailandes-adstringente","","Gel Tailandês  8 gramas bisnaga - Gel Adstringente",""
"A","Excitantes",5294560,"HC379","Hot Shock Menta",0,"HOT SHOCK VIBER KISS Roll-On Menta - 10ml

Categoria: Gel comestivel com sabor
Provoca sensações vibração
Indicação de Uso: Sexo oral","Hot Shock Viber Kiss Roll On

Conteúdo 110 ml

Desenvolvido especialmente para o beijo.
Utilize nos lábios para uma deliciosa sensação de vibração.
Dica: aplique no clitóris ou glande para o sexo oral.","https://sexoparaleigos.wordpress.com/2016/12/10/como-escolher-o-melhor-lubrificante-intimo/",True,0,0,False,0,13.31,27.95,0,0,0,,,False,False,"HC379.jpg","HC379.jpg","HC379.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Excitantes",5294559,"HC378","Hot Shock Morango",0,"HOT SHOCK VIBER KISS Roll-On- Morango - 10ml","Hot Shock Viber Kiss Roll On

Conteúdo 110 ml

Desenvolvido especialmente para o beijo.
Utilize nos lábios para uma deliciosa sensação de vibração.
Dica: aplique no clitóris ou glande para o sexo oral.","",False,0,0,False,0,13.31,27.95,0,0,0,,,False,True,"hc378.jpg","HC378.jpg","HC378.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Excitantes",5589907,"HC554","Lubrificante e Excitante Feminino - Orgástico",60,"Lubrificante e Excitante Feminino - Orgástico

Fabricante: HotFlowers.","ORGÁSTICO - Estimula e Aquece.

Sinta a Intesidade.  Você nunca provou nada igual.

O ORGÁSTICO é um lubrificante excitante feminino que aquece e causa pulsação na vagina fazendo com que a mulher sinta uma INTENSA EXCITAÇÃO e apetite sexual.

Sua composição contém como componentes principais o Cravo que provoca a sensação de aquecimento, o Ginseng que deixa o local mais sensível aos estímulos devido ao aumento da circulação, e o Jambú que proporciona pulsação e vibração.

Conteúdo 15 g.","",False,3,0,True,0,18.9,39.7,0,0,0,,,True,True,"HC554.jpg","HC554.jpg","HC554.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"","","Lubrificante e Excitante Feminino - Orgástico","lubrificante-e-excitante-feminino---orgastico","","Lubrificante e Excitante Feminino - Orgástico

Fabricante: HotFlowers.",""
"A","Excitantes",5549655,"HC251U","Lubrificante em Gel Feminino - Excitation",50,"Lubrificante em Gel Feminino - Excitation

Categoria: Gel funcional.
Estimulante afrodisíaco que aumenta a temperatura e excita, levando ao desejo e ao prazer.
Indicação de Uso: Sexo oral e anal.","EXCITATION GEL
Excitante Feminino

Estimulante afrodisíaco que aumenta a temperatura e excita, levando ao desejo e ao prazer.

O creme Excitation tem ação que provoca suave aquecimento, lubrifica e proporciona maior prazer.

Modo de usar: 
Aplique na região íntima, massageando alguns segundos. 

Pode ser usado com preservativo.

Conteúdo: 25g","https://www.youtube.com/watch?v=s-1jALxi4-c",False,6,0,True,0,6.99,17.56,0,0,0,,,True,False,"HC251U.jpg","HC251U.jpg","HC251U.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"He0AyMxKPrU","","Lubrificante em Gel Feminino - Excitation","lubrificante-em-gel-feminino---excitation","","Lubrificante em Gel Feminino - Excitation

Categoria: Gel funcional.
Estimulante afrodisíaco que aumenta a temperatura e excita, levando ao desejo",""
"A","Femininas",5386522,"1648A","",500,"","","",False,10,0,True,0,0,29.9,0,0,0,,,False,False,"","","","130976","","","","","","63879",0,5386521,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5386527,"1723A","",500,"","","",False,10,0,True,0,0,103.8,0,0,0,,,False,False,"","","","130976","","","","","","63880",0,5386526,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5386425,"1646A","",600,"","","",False,10,0,True,0,0,29.9,0,0,0,,,False,False,"","","","130976","","","","","","63878",0,5386421,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5386421,"1646","Fantasia Erótica Colegial - Coleção Desejos - Teste de Nome de Produto",600,"Fantasia Colegial composta por top, gravatinha, microssaia e calcinha. O ajuste das peças se dá por amarração. Perfeita para instigar o imaginário sob uma aura de sedução e desejo! Teste de limite máx","Fantasia Colegial composta por top, gravatinha, microssaia e calcinha. O ajuste das peças se dá por amarração. Perfeita para instigar o imaginário sob uma aura de sedução e desejo!Tamanho: ÚnicoMaterial: Poliéster.","",False,0,0,False,0,0,29.9,0,0,0,,,False,False,"Colegial_1.jpg","Colegial_1.jpg,Colegial_2.jpg","Colegial_1.jpg,Colegial_2.jpg","","","","","","","",0,,1094,"Fantasia",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5386526,"1723","Fantasia Erótica de Mulher Gato",500,"Fantasia de mulher gato confeccionada em poliéster e vinil, composta por body, perneira, máscara e luvas. O body possui três tiras na frente, tiras elásticas para amarrar na nuca e nas costas.","Fantasia de mulher gato confeccionada em poliéster e vinil, composta por body, perneira, máscara e luvas.O body possui três tiras na frente, tiras elásticas para amarrar na nuca, nas costas e nas laterais. A perneira possui fita de cetim cruzada em borda ondulada, a máscara é acolchoada com tira elástica para ajustar na cabeça, e as luvas possuem laço de cetim e flor com encaixe para dedo.Não acompanha sapatos.Cuidados: Lavar à mão. Não usar alvejante. Não secar em secadora. Não passar a ferro. Não lavar a seco. Lavar com sabão neutro.","",False,0,0,False,0,0,103.8,0,0,0,,,False,False,"MulherGato_P.jpg","MulherGato_1.jpg,MulherGato_2.jpg","MulherGato_1.jpg,MulherGato_2.jpg","","","","","","","",0,,1094,"Fantasia",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5386521,"1648","Fantasia Erótica Empregada - Coleção Desejos",500,"Fantasia Enfermeira composta por tiara, top e calcinha com babadinho. O ajuste das peças se dá por amarração. Perfeita para instigar o imaginário sob uma aura de sedução e desejo!","Fantasia Enfermeira composta por tiara, top e calcinha com babadinho. O ajuste das peças se dá por amarração. Perfeita para instigar o imaginário sob uma aura de sedução e desejo!Tamanho: ÚnicoMaterial: Poliéster.","",False,0,0,False,0,0,29.9,0,0,0,,,False,False,"Empregada_1.jpg","Empregada_1.jpg,Empregada_2.jpg","Empregada_1.jpg,Empregada_2.jpg","","","","","","","",0,,1094,"Fantasia",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Femininas",5435343,"FM002","Fantasia Feminina Bombeira",400,"Mini Fantasia  BOMBEIRA.
Fabricante: Hot Flowers.","BOMBEIRA : ACOMPANHA ADORNO.
COMPOSIÇÃO: 100%PILIAMIDA.
","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM002.jpg","FM002.jpg,FM002-2.jpg","FM002.jpg,FM002-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Bombeira","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435343","","Mini Fantasia  BOMBEIRA","7040"
"A","Femininas",5435347,"FM018","Fantasia Feminina Brasileirinha",400,"Mini Fantasia BRASILEIRINHA.
Fabricante: Hot Flowers.","BRASILEIRINHA : ACOMPANHA TANGA.
COMPOSIÇÃO: 100%POLIAMIDA.","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM018.jpg","FM018.jpg,FM018-2.jpg","FM018.jpg,FM018-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Brasileirinha","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435347","","Mini Fantasia BRASILEIRINHA","7040"
"A","Femininas",5435350,"FM024","Fantasia Feminina Bruxinha",400,"Mini Fantasia BRUXINHA.
Fabricante: Hot Flowers.","FM024 FANTASIA MINI BRUXINHA
Acompanha chapéu.
Tanga embutida.
TECIDO:Tule.","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM024.jpg","FM024.jpg,FM024-2.jpg","FM024.jpg,FM024-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Bruxinha","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435350","","Mini Fantasia BRUXINHA","7040"
"A","Femininas",5435351,"FM025","Fantasia Feminina Coelhinha",400,"Mini Fantasia COELHINHA.
Fabricante: Hot Flowers.
","FM025 MINI FANTASIA COELHINHA 
ACOMPANHA ORELHAS 
TANGA EMBUTIDA.
TECIDO:TULE","",False,1,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM025.jpg","FM025.jpg,FM025-2.jpg","FM025.jpg,FM025-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Coelhinha","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435351","","Mini Fantasia COELHINHA","7040"
"A","Femininas",5435345,"FM005","Fantasia Feminina Colegial",500,"Mini Fantasia COLEGIAL.
Fabricante: Hot Flowers.
","COLEGIAL : 
ACOMPANHA TANGA.
COMPOSIÇÃO: 100% POLIAMIDA - 100% POLIESTER .","",False,0,0,False,0,15.5,32.55,0,0,0,,,False,False,"FM005.jpg","FM005.jpg,FM005-2.jpg","FM005.jpg,FM005-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","","7040"
"A","Femininas",5435346,"FM008","Fantasia Feminina Enfermeira",400,"Mini Fantasia ENFERMEIRA.
Fabricante: Hot Flowers.","ENFERMEIRA : 
ACOMPANHA TANGA E ADORNO.
COMPOSIÇÃO : 100%POLIAMIDA-100%POLIESTER .","",False,1,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM008.jpg","FM008.jpg,FM008-2.jpg","FM008.jpg,FM008-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Enfermeira","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435346","","Mini Fantasia ENFERMEIRA","7040"
"A","Femininas",5435348,"FM021","Fantasia Feminina Mamãe Noel",400,"Mini Fantasia MAMÃE NOEL.
Fabricante: Hot Flowers.","Mini Fantasia MAMÃE NOEL","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM021.jpg","FM021.jpg,FM021-2.jpg","FM021.jpg,FM021-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Mamãe Noel","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435348","","Mini Fantasia MAMÃE NOEL",""
"A","Femininas",5435353,"FM027","Fantasia Feminina Ninfeta",400,"Mini Fantasia NINFETA.
Fabricante: Hot Flowers.","FM027 FANTASIA MINI NINFETA
 ACOMPANHA GARGANTILHA E ADORNO DE PERNA TANGA EMBUTIDA.","",False,0,0,True,0,15.5,49,29,0,0,31/12/2016,28/02/2017,False,False,"FM027.jpg","FM027.jpg,FM027-2.jpg","FM027.jpg,FM027-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Ninfeta","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435353","","Mini Fantasia NINFETA",""
"A","Femininas",5435344,"FM003","Fantasia Feminina Policial",400,"Mini Fantasia POLICIAL.
Fabricante: Hot Flowers.","POLICIAL: ACOMPANHA ADORNO.
COMPOSIÇÃO: 100%POLIAMIDA - 100%POLIESTER.","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM003.jpg","FM003.jpg,FM003-2.jpg","FM003.jpg,FM003-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Policial","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435344","","Mini Fantasia POLICIAL","7040"
"A","Femininas",5435352,"FM026","Fantasia Feminina Presidiária",400,"Mini Fantasia PRESIDIARIA.
Fabricante: Hot Flowers.","FM026 MINI FANTASIA PRESIDIARIA 
ACOMPANHA ADORNO DE CABEÇA 
TANGA EMBUTIDA
TECIDO:TULE CETIM COM TNT.","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM026.jpg","FM026.jpg,FM026-2.jpg","FM026.jpg,FM026-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Presidiária","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435352","","Mini Fantasia PRESIDIARIA","7040"
"A","Femininas",5435349,"FM022","Fantasia Feminina Secretina",400,"Mini Fantasia SECRETINA.
Fabricante: Hot Flowers.","Mini Fantasia SECRETINA","",False,2,0,True,0,15.5,49,29,0,0,31/12/2016,31/12/2017,False,False,"FM022.jpg","FM022.jpg,FM022-2.jpg","FM022.jpg,FM022-2.jpg","130976","","","","","","",0,,1094,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fantasia Feminina Secretina","https---www-intimici-com-br-prod-idloja-31045-idproduto-5435349","","Mini Fantasia SECRETINA","7040"
"A","Funcionais",5549270,"CO344","Analcare - Cuidado e Higienização da Região Anal",50,"Analcare - Cuidado e Higienização da Região Anal

Categoria: Gel funcional.
Higienização e cuidado da região anal, promovendo alivio e proteção para o ato sexual.
Indicação: Sexo anal.","AnalCare - Espuma Suave para Higienização e Cuidado e higienização da região anal 100ml

Alivio e proteção para o sexo anal.

Sua formula exclusiva, com Acido Hialuronico e Centella Asiática trás múltiplos benefícios quando usado regularmente e especialmente antes e após o sexo anal.

O Acido Hialuronico proporciona hidratação e elasticidade para a pele da região anal enquanto a Centella asiática proporciona a regeneração da pele que venha a ser fissurada, trazendo alívio e rápida recuperação.

Modo de uso: Colocar uma pequena quantidade de espuma e aplicar somente na região externa do anus, diariamente durante o banho, e especialmente antes e após relações sexuais. Enxaguar com água. Lavar as mãos antes e após a aplicação.

Precauções: Uso externo. Aplicar somente na pele da região anal. O excesso de uso deste produto pode ser uma fonte de irritação. Em caso de irritação suspender o uso e consultar um médico. Manter fora do alcance de crianças. Conservar em temperatura ambiente.","",False,4,0,True,0,19.9,42,32,0,0,02/03/2017,31/12/2017,True,True,"CO344.JPG","CO344.JPG,CO344-1.JPG","CO344.JPG,CO344-1.JPG","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"","","Analcare - Cuidado e Higienização da Região Anal","analcare---cuidado-e-higienizacao-da-regiao-anal-12891788","","Analcare - Cuidado e Higienização da Região Anal

Categoria: Gel funcional.

Higienização e cuidado da região anal, promovendo alivio e proteção p",""
"A","Funcionais",5583713,"HC279","Creme Exitante Unissex - ORIENTAL",30,"Creme Exitante Unissex - CREME ORIENTAL - Com 3 funcionalidades.

Categoria: Creme Funcional
Aumenta o desejo sexual provocando efeito de aquecimento e refrescância.
Uso: sexo vaginal e anal.
","Creme Oriental Hot Flowers reúne os segredos da cosmética oriental.

Para o homem - Retarda a ejaculação, excita e aquece.

Para a mulher - Aumenta a circulação sanguinea do clitóris tornando-o mais sensível ao toque, excita e aquece.

Contém: 4g.

Modo de Usar: 
Aplique sobre a pele massageando suavemente. 
Em caso de antecedente alérgico, usar com precaução.
","",False,2,0,True,0,3.15,7.3,0,0,0,,,False,False,"HC279.jpg","HC279.jpg","HC279.jpg","","","","","","","",0,,1090,"",,0,0,,"","",0,0,,True,False,0,0,0,"J_3_l5qE_fg","","Creme Exitante Unissex - CREME ORIENTAL","creme-exitante-unissex---creme-oriental-44181460","","Creme Exitante Unissex - CREME ORIENTAL - Com 3 funcionalidades.

Fabricação: Adão e Eva",""
"A","Funcionais",5549695,"HC446","Expand - Vasodilatador",50,"Expand - Vasodilatador

Categoria: Gel funcional.
Provoca o aumento de volume no pênis e um leve aquecimento
Indicação de Uso: Sexo oral e anal.","Expand - Vasodilatador Temporário -Spray 12ml. 

Tem capacidade de provocar um inchaço no pênis e no Clítoris. 

Possui óleo essencial de cravo, eficiente e potente vasodilatador que aumenta o fluxo sanguíneo na região aplicada, aumentando assim a sensação de prazer.

Causa um inchaço no pênis e um leve aquecimento.

Modo de Uso:
Aplique uma quantidade generosa na mão e massageie o pênis suavemente.

Dica: 
Nas mulheres, aplique na região clitoriana para potencializar o orgasmo.","",False,2,0,True,0,9.99,20,0,0,0,,,False,False,"HC446.jpg","HC446.jpg","HC446.jpg","","","","","","","",0,,1090,"",,0,0,,"","vasodilatador, aumento do penis, aumento peniano, expand",0,0,,True,False,0,0,0,"S4GpRx-3P6I","","Expand - Vasodilatador","expand---vasodilatador","","Expand - Vasodilatador

Categoria: Gel funcional.
Provoca o aumento de volume no pênis e um leve aquecimento
Indicação de Uso: Sexo oral e anal.",""
